census_tra,hournumber,shooting_count,robbery_count,assault_count
292400,19,10,28,7
292400,20,21,23,5
292400,21,19,35,11
292400,22,14,12,10
292400,23,10,18,5
292500,0,37,31,13
292500,1,31,27,6
292500,2,26,19,7
292500,3,20,17,0
292500,4,5,15,6
292500,5,10,13,3
292500,6,4,11,2
292500,7,7,17,2
292500,8,5,15,12
292500,9,9,18,10
292500,10,5,20,10
292500,11,5,23,18
292500,12,15,31,13
292500,13,13,26,16
292500,14,20,33,12
292500,15,24,35,17
292500,16,17,37,19
292500,17,19,33,19
292500,18,16,30,20
292500,19,22,33,16
292500,20,28,28,24
292500,21,30,34,23
292500,22,20,32,16
292500,23,34,36,13
292600,0,11,13,3
292600,1,8,13,5
292600,2,11,11,4
292600,3,5,11,1
292600,4,3,3,1
292600,5,3,9,2
292600,6,4,6,0
292600,7,2,9,3
292600,8,0,6,3
292600,9,9,2,2
292600,10,2,6,1
292600,11,9,7,4
292600,12,4,12,7
292600,13,4,5,2
292600,14,1,18,4
292600,15,3,11,8
292600,16,3,10,6
292600,17,10,9,7
292600,18,11,20,3
292600,19,9,14,8
292600,20,11,17,9
292600,21,12,17,7
292600,22,12,12,7
292600,23,10,18,5
292700,0,0,1,0
292700,1,0,1,0
292700,2,1,1,0
292700,3,2,1,0
292700,4,0,1,0
292700,5,0,1,0
292700,6,0,1,0
292700,7,1,0,0
292700,8,0,2,1
292700,9,0,1,1
292700,10,0,2,1
292700,11,0,4,0
292700,12,1,6,1
292700,13,0,0,1
292700,14,1,3,3
292700,15,1,6,0
292700,16,0,3,1
292700,17,1,10,0
292700,18,1,5,2
292700,19,1,10,1
292700,20,0,7,0
292700,21,0,1,0
292700,22,0,1,0
292700,23,1,2,1
300100,0,6,6,4
300100,1,4,7,2
300100,2,3,7,3
300100,3,5,5,2
300100,4,3,5,2
300100,5,2,4,1
300100,6,2,4,2
300100,7,4,3,2
300100,8,4,7,1
300100,9,2,4,3
300100,10,3,6,3
300100,11,2,7,3
300100,12,5,5,2
300100,13,7,6,6
300100,14,4,7,3
300100,15,6,4,2
300100,16,13,7,6
300100,17,9,11,2
300100,18,7,20,4
300100,19,15,10,7
300100,20,8,5,11
300100,21,17,10,3
300100,22,13,6,5
300100,23,7,4,1
300200,0,1,6,0
300200,1,6,3,2
300200,2,7,6,0
300200,3,3,3,1
300200,4,3,3,3
300200,5,4,3,1
300200,6,0,0,0
300200,7,2,2,1
300200,8,0,4,0
300200,9,0,1,1
300200,10,0,3,2
300200,11,1,5,7
300200,12,0,6,1
300200,13,2,2,1
300200,14,4,5,1
300200,15,6,8,1
300200,16,1,6,2
300200,17,7,5,2
300200,18,1,4,1
300200,19,2,5,4
300200,20,7,3,4
300200,21,3,4,2
300200,22,9,4,5
300200,23,7,7,4
300300,0,3,2,0
300300,1,3,5,2
300300,2,0,1,0
300300,3,3,4,1
300300,4,1,2,1
300300,5,1,2,0
300300,6,1,2,1
300300,7,1,3,0
300300,8,1,0,2
300300,9,0,2,1
300300,10,1,4,2
300300,11,1,3,1
300300,12,2,2,3
300300,13,5,6,1
300300,14,5,6,2
300300,15,5,0,6
300300,16,4,12,3
300300,17,5,8,3
300300,18,3,7,5
300300,19,4,11,3
300300,20,4,6,1
300300,21,4,10,2
300300,22,3,6,2
300300,23,4,6,2
300400,0,1,4,3
300400,1,4,8,1
300400,2,8,14,0
300400,3,6,4,2
300400,4,3,5,0
300400,5,3,8,0
300400,6,0,2,0
300400,7,1,6,2
300400,8,2,2,1
300400,9,1,6,1
300400,10,1,6,1
300400,11,1,8,2
300400,12,1,1,3
300400,13,2,4,1
300400,14,2,6,3
300400,15,4,5,2
300400,16,4,3,0
300400,17,3,11,3
300400,18,3,9,0
300400,19,8,8,1
300400,20,3,5,0
300400,21,3,6,2
300400,22,3,11,3
300400,23,5,9,4
300500,0,11,19,1
300500,1,12,17,7
300500,2,10,10,2
300500,3,9,11,1
300500,4,7,5,2
300500,5,1,8,0
300500,6,1,4,1
300500,7,1,4,2
300500,8,1,3,1
300500,9,4,9,3
300500,10,3,5,2
300500,11,2,12,3
300500,12,1,9,2
300500,13,4,5,4
300500,14,5,10,2
300500,15,4,9,3
300500,16,4,5,3
300500,17,3,9,4
300500,18,7,13,4
300500,19,9,16,3
300500,20,6,19,3
300500,21,12,17,2
300500,22,13,13,6
300500,23,9,14,2
300600,0,10,10,4
300600,1,8,10,3
300600,2,8,9,3
300600,3,3,9,0
300600,4,2,6,3
300600,5,3,4,1
300600,6,2,4,1
300600,7,2,4,1
300600,8,2,4,2
300600,9,3,1,1
300600,10,1,6,5
300600,11,2,15,4
300600,12,2,10,2
300600,13,6,7,8
300600,14,11,7,9
300600,15,6,20,4
300600,16,5,9,4
300600,17,5,11,5
300600,18,13,11,6
300600,19,9,27,4
300600,20,9,17,5
300600,21,8,13,3
300600,22,11,14,3
300600,23,10,7,3
300700,0,9,8,5
300700,1,12,16,1
300700,2,17,10,3
300700,3,8,12,2
300700,4,9,14,1
300700,5,8,2,0
300700,6,3,3,0
300700,7,4,5,3
300700,8,1,8,0
300700,9,1,11,3
300700,10,2,7,4
300700,11,2,4,2
300700,12,3,4,6
300700,13,4,5,4
300700,14,4,10,7
300700,15,9,8,5
300700,16,2,10,6
300700,17,1,12,4
300700,18,9,14,5
300700,19,13,15,7
300700,20,8,15,5
300700,21,14,14,5
300700,22,18,21,5
300700,23,17,22,4
300800,0,7,22,2
300800,1,14,23,10
300800,2,9,28,3
300800,3,9,15,2
300800,4,10,14,3
300800,5,8,13,0
300800,6,1,6,2
300800,7,6,9,4
300800,8,3,5,5
300800,9,2,9,6
300800,10,4,7,3
300800,11,6,7,6
300800,12,8,11,6
300800,13,7,10,7
300800,14,6,11,4
300800,15,15,7,8
300800,16,9,9,8
300800,17,7,7,9
300800,18,5,14,11
300800,19,10,12,4
300800,20,11,14,8
300800,21,11,15,4
300800,22,8,19,5
300800,23,16,20,6
300900,0,10,11,7
300900,1,19,24,4
300900,2,9,22,8
300900,3,12,12,4
300900,4,9,16,1
300900,5,4,3,3
300900,6,2,2,0
300900,7,4,5,2
300900,8,3,5,2
300900,9,1,6,2
300900,10,5,10,1
300900,11,4,11,5
300900,12,4,9,8
300900,13,2,14,2
300900,14,6,8,7
300900,15,7,11,6
300900,16,5,13,4
300900,17,9,10,5
300900,18,9,11,6
300900,19,8,13,9
300900,20,10,14,7
300900,21,9,14,6
300900,22,6,16,3
300900,23,11,19,9
301000,0,4,3,5
301000,1,6,1,4
301000,2,11,4,5
301000,3,3,4,2
301000,4,3,1,3
301000,5,1,0,0
301000,6,0,2,0
301000,7,0,0,1
301000,8,1,1,1
301000,9,3,3,0
301000,10,1,0,2
301000,11,1,2,2
301000,12,0,2,3
301000,13,2,4,1
301000,14,1,4,4
301000,15,3,2,1
301000,16,3,4,1
301000,17,2,4,1
301000,18,1,3,4
301000,19,3,0,0
301000,20,8,3,3
301000,21,6,7,5
301000,22,8,4,4
301000,23,10,3,1
301100,0,5,8,2
301100,1,6,4,2
301100,2,4,8,7
301100,3,6,2,1
301100,4,7,4,1
301100,5,7,3,1
301100,6,2,3,0
301100,7,0,4,0
301100,8,0,3,0
301100,9,3,1,1
301100,10,4,0,2
301100,11,0,5,3
301100,12,4,7,3
301100,13,3,3,6
301100,14,4,5,1
301100,15,2,6,2
301100,16,4,1,6
301100,17,3,4,4
301100,18,9,4,7
301100,19,8,0,7
301100,20,10,4,6
301100,21,8,4,3
301100,22,9,5,3
301100,23,7,4,2
301200,0,16,4,5
301200,1,9,7,4
301200,2,13,7,8
301200,3,10,3,1
301200,4,1,3,7
301200,5,3,3,1
301200,6,3,2,2
301200,7,3,3,3
301200,8,2,4,4
301200,9,2,6,4
301200,10,5,8,1
301200,11,3,5,4
301200,12,8,7,4
301200,13,5,9,5
301200,14,6,9,5
301200,15,6,10,10
301200,16,8,13,8
301200,17,11,9,5
301200,18,13,11,9
301200,19,17,12,5
301200,20,16,17,6
301200,21,15,14,7
301200,22,18,5,9
301200,23,12,10,6
301300,0,1,0,1
301300,1,2,1,1
301300,2,1,0,1
301300,3,3,0,1
301300,4,3,0,0
301300,5,3,2,1
301300,6,3,1,0
301300,7,1,1,1
301300,8,1,0,2
301300,9,3,3,3
301300,10,7,1,2
301300,11,2,0,3
301300,12,5,3,0
301300,13,1,4,3
301300,14,4,3,3
301300,15,1,2,2
301300,16,2,3,0
301300,17,4,1,1
301300,18,4,1,3
301300,19,2,4,0
301300,20,3,2,4
301300,21,9,3,2
301300,22,4,2,2
301300,23,3,2,1
301400,0,1,3,0
301400,1,3,7,2
301400,2,0,8,3
301400,3,2,1,1
301400,4,1,3,0
301400,5,1,3,0
301400,6,0,0,0
301400,7,0,2,2
301400,8,0,0,0
301400,9,2,0,0
301400,10,1,6,2
301400,11,1,0,2
301400,12,2,6,3
301400,13,2,1,2
301400,14,1,2,2
301400,15,3,5,2
301400,16,1,5,4
301400,17,2,6,2
301400,18,4,6,1
301400,19,5,9,3
301400,20,2,5,4
301400,21,0,5,4
301400,22,3,3,0
301400,23,4,6,1
301500,0,14,13,2
301500,1,8,5,5
301500,2,9,12,1
301500,3,7,14,1
301500,4,8,3,1
301500,5,6,11,2
301500,6,2,8,2
301500,7,3,1,1
301500,8,3,2,0
301500,9,2,1,1
301500,10,3,4,3
301500,11,4,5,3
301500,12,2,10,5
301500,13,7,4,1
301500,14,8,5,5
301500,15,4,5,3
301500,16,5,4,2
301500,17,3,14,3
301500,18,7,14,5
301500,19,5,10,2
301500,20,8,13,5
301500,21,7,10,4
301500,22,10,11,1
301500,23,12,9,8
301600,0,12,12,1
301600,1,9,9,5
301600,2,15,13,3
301600,3,13,9,1
301600,4,4,10,1
301600,5,8,8,1
301600,6,2,5,3
301600,7,4,3,1
301600,8,0,4,1
301600,9,0,4,3
301600,10,3,4,1
301600,11,3,6,1
301600,12,5,5,5
301600,13,2,5,3
301600,14,6,3,1
301600,15,3,8,5
301600,16,5,4,5
301600,17,7,6,7
301600,18,3,10,0
301600,19,6,11,11
301600,20,7,16,6
301600,21,15,8,3
301600,22,10,11,6
301600,23,15,13,5
301700,0,13,16,5
301700,1,22,19,5
301700,2,30,28,1
301700,3,24,26,4
301700,4,19,10,2
301700,5,10,8,1
301700,6,4,12,1
301700,7,1,3,1
301700,8,2,7,3
301700,9,3,6,1
301700,10,4,12,2
301700,11,3,13,1
301700,12,7,13,12
301700,13,10,18,6
301700,14,13,20,5
301700,15,14,15,9
301700,16,17,20,11
301700,17,19,28,9
301700,18,26,30,8
301700,19,17,32,6
301700,20,21,16,10
301700,21,28,26,12
301700,22,24,23,6
301700,23,15,27,9
301800,0,41,52,7
301800,1,33,41,13
301800,2,38,35,4
301800,3,21,56,6
301800,4,20,44,6
301800,5,26,30,3
301800,6,4,23,4
301800,7,7,16,5
301800,8,5,11,5
301800,9,2,14,9
301800,10,10,23,3
301800,11,10,20,9
301800,12,4,19,8
301800,13,19,26,10
301800,14,8,28,7
301800,15,19,31,7
301800,16,15,17,13
301800,17,14,31,10
301800,18,20,36,12
301800,19,24,40,14
301800,20,37,54,21
301800,21,40,38,19
301800,22,33,51,17
301800,23,32,44,14
301900,0,5,2,1
301900,1,8,5,5
301900,2,4,12,0
301900,3,6,3,2
301900,4,2,3,0
301900,5,2,3,3
301900,6,2,3,0
301900,7,1,2,0
301900,8,1,1,0
301900,9,1,2,4
301900,10,3,2,1
301900,11,2,1,1
301900,12,0,3,3
301900,13,1,2,2
301900,14,2,1,1
301900,15,4,7,5
301900,16,2,2,6
301900,17,4,4,3
301900,18,2,6,5
301900,19,3,7,5
301900,20,5,7,2
301900,21,2,4,3
301900,22,8,5,3
301900,23,4,4,2
302000,0,5,12,2
302000,1,4,6,0
302000,2,9,7,0
302000,3,3,8,1
302000,4,6,4,4
302000,5,2,2,0
302000,6,1,2,2
302000,7,0,1,0
302000,8,1,1,3
302000,9,0,2,1
302000,10,1,1,2
302000,11,0,2,0
302000,12,2,5,0
302000,13,6,4,5
302000,14,3,1,2
302000,15,3,11,4
302000,16,4,7,5
302000,17,8,5,4
302000,18,2,10,2
302000,19,9,8,5
302000,20,7,8,8
302000,21,5,5,4
302000,22,4,11,2
302000,23,5,8,2
310100,0,2,3,1
310100,1,1,3,0
310100,2,3,2,0
310100,3,2,2,0
310100,4,0,1,0
310100,5,1,0,0
310100,6,0,1,0
310100,7,0,1,1
310100,8,1,0,0
310100,9,0,1,0
310100,10,0,2,0
310100,11,0,1,1
310100,12,0,0,0
310100,13,1,0,1
310100,14,1,1,0
310100,15,0,2,0
310100,16,0,1,2
310100,17,1,0,1
310100,18,0,1,1
310100,19,2,1,0
310100,20,1,0,0
310100,21,0,2,2
310100,22,2,0,1
310100,23,2,0,1
310200,0,4,5,2
310200,1,10,3,3
310200,2,0,2,0
310200,3,5,2,0
310200,4,3,2,0
310200,5,0,1,0
310200,6,0,2,1
310200,7,0,1,0
310200,8,1,1,1
310200,9,0,2,1
310200,10,0,1,2
310200,11,0,2,1
310200,12,0,2,0
310200,13,2,1,2
310200,14,1,2,2
310200,15,2,2,5
310200,16,1,2,3
310200,17,2,0,4
310200,18,2,2,1
310200,19,0,4,1
310200,20,1,3,2
310200,21,2,2,1
310200,22,4,4,2
310200,23,7,2,4
310300,0,3,1,2
310300,1,8,2,2
310300,2,3,3,3
310300,3,2,2,1
310300,4,2,1,0
310300,5,3,2,0
310300,6,0,3,0
310300,7,0,0,0
310300,8,1,1,0
310300,9,0,4,0
310300,10,0,1,1
310300,11,0,2,0
310300,12,0,1,0
310300,13,2,2,2
310300,14,3,4,4
310300,15,2,3,3
310300,16,1,2,1
310300,17,2,6,2
310300,18,2,2,4
310300,19,2,1,5
310300,20,5,3,2
310300,21,6,3,4
310300,22,3,3,2
310300,23,5,3,3
310400,0,8,2,4
310400,1,3,2,1
310400,2,5,2,1
310400,3,3,0,0
310400,4,1,0,2
310400,5,0,0,0
310400,6,1,1,1
310400,7,0,3,0
310400,8,1,0,2
310400,9,1,0,0
310400,10,1,0,0
310400,11,0,1,1
310400,12,0,1,0
310400,13,1,0,2
310400,14,0,0,3
310400,15,2,3,3
310400,16,7,0,2
310400,17,0,2,4
310400,18,3,3,1
310400,19,5,4,4
310400,20,3,0,3
310400,21,3,1,5
310400,22,2,1,2
310400,23,5,3,4
310500,0,6,1,6
310500,1,7,4,2
310500,2,8,2,4
310500,3,7,3,2
310500,4,5,1,0
310500,5,4,1,0
310500,6,0,0,0
310500,7,1,0,0
310500,8,0,2,1
310500,9,2,0,1
310500,10,1,2,2
310500,11,1,1,7
310500,12,3,2,6
310500,13,4,2,4
310500,14,0,0,1
310500,15,2,0,5
310500,16,5,0,6
310500,17,5,2,3
310500,18,6,1,5
310500,19,7,0,10
310500,20,6,1,5
310500,21,9,4,7
310500,22,6,2,4
310500,23,6,0,9
310600,0,23,13,10
310600,1,24,7,10
310600,2,18,17,13
310600,3,11,14,4
310600,4,14,11,6
310600,5,11,4,3
310600,6,4,2,1
310600,7,3,4,4
310600,8,10,4,5
310600,9,3,3,6
310600,10,2,5,10
310600,11,5,3,5
310600,12,11,5,10
310600,13,9,13,9
310600,14,12,9,10
310600,15,7,10,6
310600,16,8,10,8
310600,17,14,11,8
310600,18,15,13,9
310600,19,22,7,7
310600,20,16,7,20
310600,21,21,4,22
310600,22,15,10,12
310600,23,17,7,24
310700,0,1,4,1
310700,1,5,1,3
310700,2,2,4,2
310700,3,5,4,0
310700,4,0,1,0
310700,5,2,1,0
310700,6,0,2,1
310700,7,0,2,2
310700,8,2,1,2
310700,9,3,2,1
310700,10,3,1,2
310700,11,2,2,1
310700,12,4,6,8
310700,13,0,3,4
310700,14,8,2,5
310700,15,1,3,3
310700,16,1,8,5
310700,17,4,6,1
310700,18,1,7,4
310700,19,5,4,2
310700,20,4,3,1
310700,21,3,4,1
310700,22,4,4,6
310700,23,3,1,4
310800,0,18,12,13
310800,1,14,11,9
310800,2,11,3,7
310800,3,15,12,1
310800,4,5,5,3
310800,5,1,8,1
310800,6,4,2,0
310800,7,3,6,1
310800,8,4,3,2
310800,9,1,4,3
310800,10,3,8,3
310800,11,4,6,7
310800,12,6,9,3
310800,13,4,9,2
310800,14,11,11,10
310800,15,10,10,8
310800,16,7,9,3
310800,17,10,15,5
310800,18,12,12,8
310800,19,9,9,7
310800,20,12,13,8
310800,21,15,6,9
310800,22,13,8,12
310800,23,16,11,11
310900,0,11,5,3
310900,1,17,10,10
310900,2,10,8,13
310900,3,9,3,5
310900,4,5,6,4
310900,5,5,2,1
310900,6,3,2,1
310900,7,4,2,4
310900,8,2,2,3
310900,9,3,0,2
310900,10,7,4,8
310900,11,3,9,5
310900,12,6,3,6
310900,13,7,8,4
310900,14,6,4,7
310900,15,6,3,16
310900,16,11,7,17
310900,17,9,6,11
310900,18,12,8,11
310900,19,10,10,15
310900,20,14,6,12
310900,21,13,10,16
310900,22,16,12,14
310900,23,13,8,6
311000,0,13,14,13
311000,1,12,10,4
311000,2,14,6,5
311000,3,12,5,1
311000,4,8,5,5
311000,5,5,10,0
311000,6,1,3,5
311000,7,2,0,2
311000,8,3,1,0
311000,9,2,2,0
311000,10,4,7,4
311000,11,3,7,8
311000,12,5,6,1
311000,13,8,7,4
311000,14,8,6,5
311000,15,11,5,7
311000,16,6,5,9
311000,17,7,7,6
311000,18,4,9,6
311000,19,16,8,13
311000,20,7,13,14
311000,21,11,9,7
311000,22,7,5,4
311000,23,12,11,8
311100,0,1,0,0
311100,1,0,1,0
311100,2,1,0,1
311100,3,3,1,1
311100,4,2,0,0
311100,5,0,1,0
311100,6,0,2,0
311100,7,1,0,0
311100,8,0,1,1
311100,9,0,0,2
311100,10,0,3,0
311100,11,1,1,3
311100,12,0,0,2
311100,13,3,2,1
311100,14,0,2,2
311100,15,2,1,1
311100,16,1,2,0
311100,17,0,2,1
311100,18,1,4,2
311100,19,2,1,0
311100,20,1,1,2
311100,21,1,2,1
311100,22,2,4,1
311100,23,0,1,2
311200,0,1,0,0
311200,1,1,4,1
311200,2,4,1,1
311200,3,2,1,1
311200,4,0,1,1
311200,5,2,7,0
311200,6,0,0,0
311200,7,0,0,0
311200,8,1,1,1
311200,9,1,2,0
311200,10,1,1,0
311200,11,1,3,1
311200,12,0,3,1
311200,13,2,6,0
311200,14,5,1,4
311200,15,1,4,2
311200,16,1,3,3
311200,17,0,6,2
311200,18,1,8,4
311200,19,1,1,3
311200,20,3,1,1
311200,21,2,2,3
311200,22,1,3,3
311200,23,2,4,0
311300,0,8,13,2
311300,1,17,10,2
311300,2,10,15,5
311300,3,12,8,1
311300,4,8,7,2
311300,5,3,5,6
311300,6,3,2,0
311300,7,0,1,1
311300,8,1,2,2
311300,9,2,5,3
311300,10,1,9,6
311300,11,1,4,3
311300,12,1,7,1
311300,13,4,4,6
311300,14,7,11,4
311300,15,9,4,9
311300,16,4,10,1
311300,17,4,7,6
311300,18,1,7,3
311300,19,5,14,8
311300,20,6,12,7
311300,21,7,12,7
311300,22,8,8,11
311300,23,14,5,5
311400,0,12,5,5
311400,1,8,6,9
311400,2,14,8,4
311400,3,9,2,3
311400,4,9,4,4
311400,5,3,2,2
311400,6,0,3,1
311400,7,1,0,5
311400,8,0,7,2
311400,9,1,2,1
311400,10,3,3,2
311400,11,3,6,2
311400,12,5,3,3
311400,13,4,5,1
311400,14,2,9,7
311400,15,6,7,7
311400,16,3,7,1
311400,17,5,6,4
311400,18,4,9,6
311400,19,5,6,5
311400,20,6,3,3
311400,21,8,8,6
311400,22,6,5,6
311400,23,7,6,4
311500,0,0,0,0
311500,1,1,0,0
311500,2,1,0,0
311500,3,3,0,0
311500,4,0,0,0
311500,5,1,0,0
311500,6,0,1,0
311500,7,1,0,0
311500,8,0,2,0
311500,9,0,0,0
311500,10,0,1,0
311500,11,0,0,0
311500,12,0,0,0
311500,13,0,1,3
311500,14,1,1,1
311500,15,2,1,1
311500,16,0,0,0
311500,17,0,1,0
311500,18,0,1,2
311500,19,0,0,1
311500,20,0,0,0
311500,21,2,0,2
311500,22,1,0,0
311500,23,0,0,0
320100,0,7,19,0
320100,1,7,18,2
320100,2,6,14,3
320100,3,7,14,5
320100,4,7,18,2
320100,5,4,12,2
320100,6,3,5,2
320100,7,3,5,1
320100,8,1,7,3
320100,9,1,11,5
320100,10,1,25,5
320100,11,6,15,5
320100,12,6,21,4
320100,13,7,21,8
320100,14,6,33,11
320100,15,2,26,9
320100,16,4,36,7
320100,17,9,32,9
320100,18,6,38,4
320100,19,4,33,4
320100,20,6,23,7
320100,21,6,22,5
320100,22,9,26,9
320100,23,7,17,5
320200,0,7,20,9
320200,1,11,40,2
320200,2,7,23,0
320200,3,16,18,1
320200,4,4,16,0
320200,5,2,13,1
320200,6,1,11,3
320200,7,0,5,4
320200,8,2,9,3
320200,9,2,15,7
320200,10,2,16,8
320200,11,3,24,6
320200,12,4,24,6
320200,13,3,21,4
320200,14,5,29,8
320200,15,4,25,6
320200,16,9,29,3
320200,17,3,35,8
320200,18,4,41,8
320200,19,7,23,2
320200,20,5,17,6
320200,21,4,27,3
320200,22,7,34,3
320200,23,3,28,5
320300,0,0,4,0
320300,1,0,6,0
320300,2,0,3,1
320300,3,0,2,0
320300,4,0,0,0
320300,5,1,2,0
320300,6,0,1,1
320300,7,0,0,0
320300,8,0,3,2
320300,9,1,8,1
320300,10,2,5,0
320300,11,2,12,2
320300,12,0,5,1
320300,13,1,12,2
320300,14,1,11,0
320300,15,0,19,0
320300,16,0,10,1
320300,17,1,9,0
320300,18,0,10,0
320300,19,0,4,0
320300,20,1,2,0
320300,21,1,5,0
320300,22,1,3,0
320300,23,0,4,0
320400,0,1,25,2
320400,1,2,20,1
320400,2,7,11,2
320400,3,4,8,2
320400,4,2,9,1
320400,5,3,11,0
320400,6,1,1,1
320400,7,3,6,2
320400,8,5,12,4
320400,9,1,8,7
320400,10,3,9,5
320400,11,2,18,5
320400,12,2,22,8
320400,13,2,22,8
320400,14,3,34,4
320400,15,4,32,3
320400,16,10,29,3
320400,17,4,24,5
320400,18,9,31,5
320400,19,6,23,3
320400,20,5,19,9
320400,21,10,33,5
320400,22,6,27,5
320400,23,4,24,7
320500,0,16,48,5
320500,1,14,50,6
320500,2,10,39,3
320500,3,3,32,1
320500,4,0,25,1
320500,5,4,18,2
320500,6,2,10,4
320500,7,5,10,4
320500,8,3,18,5
320500,9,5,19,9
320500,10,6,22,16
320500,11,7,33,8
320500,12,6,36,17
320500,13,3,44,11
320500,14,4,45,10
320500,15,4,52,8
320500,16,10,46,8
320500,17,5,56,10
320500,18,7,52,6
320500,19,5,45,4
320500,20,5,45,6
320500,21,9,48,8
320500,22,15,52,10
320500,23,8,49,7
320600,0,5,17,4
320600,1,4,14,2
320600,2,12,10,1
320600,3,6,12,1
320600,4,2,8,2
320600,5,0,5,0
320600,6,0,5,1
320600,7,1,5,2
320600,8,3,8,1
320600,9,1,8,6
320600,10,4,8,3
320600,11,1,16,4
320600,12,4,9,3
320600,13,2,10,4
320600,14,1,6,1
320600,15,3,11,3
320600,16,3,7,3
320600,17,4,19,6
320600,18,5,18,2
320600,19,5,25,3
320600,20,3,23,7
320600,21,8,20,7
320600,22,5,19,3
320600,23,8,12,1
330100,0,16,16,3
330100,1,17,26,3
330100,2,15,19,4
330100,3,8,14,1
330100,4,5,14,2
330100,5,1,7,0
330100,6,2,6,4
330100,7,3,9,8
330100,8,1,7,9
330100,9,5,6,3
330100,10,3,12,6
330100,11,6,19,6
330100,12,3,10,9
330100,13,3,22,6
330100,14,8,16,2
330100,15,7,17,10
330100,16,12,30,11
330100,17,6,23,6
330100,18,11,27,5
330100,19,5,19,4
330100,20,5,24,11
330100,21,7,27,5
330100,22,5,27,4
330100,23,7,32,8
330200,0,6,13,1
330200,1,4,10,4
330200,2,3,6,0
330200,3,4,3,1
330200,4,0,6,0
330200,5,1,3,2
330200,6,1,0,0
330200,7,1,2,0
330200,8,0,3,4
330200,9,0,4,0
330200,10,3,3,1
330200,11,2,6,3
330200,12,1,5,1
330200,13,3,2,1
330200,14,3,1,1
330200,15,0,10,4
330200,16,4,6,3
330200,17,9,4,3
330200,18,6,4,1
330200,19,3,5,2
330200,20,1,8,3
330200,21,4,11,1
330200,22,7,14,3
330200,23,4,6,1
330300,0,14,18,7
330300,1,27,16,6
330300,2,19,17,2
330300,3,11,14,7
330300,4,9,11,4
330300,5,10,10,1
330300,6,1,7,2
330300,7,3,6,1
330300,8,2,10,4
330300,9,5,7,6
330300,10,6,5,8
330300,11,8,2,7
330300,12,6,8,6
330300,13,10,8,7
330300,14,15,11,1
330300,15,10,10,3
330300,16,13,9,8
330300,17,15,11,5
330300,18,11,12,7
330300,19,17,17,9
330300,20,17,19,4
330300,21,22,18,5
330300,22,17,10,15
330300,23,22,17,7
330400,0,1,6,0
330400,1,3,4,1
330400,2,7,8,0
330400,3,9,6,0
330400,4,6,6,0
330400,5,2,5,0
330400,6,0,3,0
330400,7,0,2,0
330400,8,0,2,1
330400,9,2,2,0
330400,10,2,2,0
330400,11,0,6,1
330400,12,2,3,2
330400,13,0,5,3
330400,14,0,9,1
330400,15,1,5,1
330400,16,4,5,1
330400,17,3,2,2
330400,18,1,7,2
330400,19,5,5,0
330400,20,4,3,1
330400,21,3,8,4
330400,22,3,9,0
330400,23,2,8,1
330500,0,0,0,0
330500,1,0,0,0
330500,2,1,1,0
330500,3,1,1,0
330500,4,0,1,0
330500,5,0,2,0
330500,6,1,1,0
330500,7,0,0,0
330500,8,0,0,0
330500,9,1,2,2
330500,10,1,0,0
330500,11,0,0,1
330500,12,0,0,1
330500,13,0,4,0
330500,14,1,3,1
330500,15,0,2,3
330500,16,0,1,1
330500,17,1,0,2
330500,18,1,2,0
330500,19,1,2,0
330500,20,1,1,0
330500,21,0,1,0
330500,22,0,4,0
330500,23,2,0,1
340100,0,6,8,1
340100,1,0,13,3
340100,2,4,11,1
340100,3,5,11,0
340100,4,5,6,0
340100,5,2,2,0
340100,6,1,8,1
340100,7,0,3,1
340100,8,0,4,0
340100,9,0,8,0
340100,10,0,11,7
340100,11,2,9,1
340100,12,0,9,2
340100,13,1,6,2
340100,14,2,8,0
340100,15,1,15,1
340100,16,5,10,1
340100,17,1,12,2
340100,18,6,16,4
340100,19,3,14,0
340100,20,4,16,2
340100,21,3,27,0
340100,22,2,22,0
340100,23,2,17,1
340200,0,2,21,1
340200,1,10,17,2
340200,2,6,10,1
340200,3,8,10,0
340200,4,7,10,1
340200,5,4,13,0
340200,6,0,9,0
340200,7,0,5,1
340200,8,0,1,4
340200,9,1,4,0
340200,10,2,10,1
340200,11,3,9,1
340200,12,1,16,2
340200,13,2,15,2
340200,14,5,15,0
340200,15,3,16,4
340200,16,6,25,6
340200,17,5,21,5
340200,18,6,19,4
340200,19,1,26,2
340200,20,5,17,4
340200,21,5,16,3
340200,22,5,17,2
340200,23,5,22,2
340300,0,0,5,1
340300,1,0,0,1
340300,2,0,4,3
340300,3,0,0,0
340300,4,0,0,0
340300,5,1,2,0
340300,6,0,2,0
340300,7,1,0,0
340300,8,0,1,0
340300,9,1,0,0
340300,10,0,1,0
340300,11,0,0,2
340300,12,0,1,1
340300,13,2,1,0
340300,14,0,0,0
340300,15,0,0,3
340300,16,1,4,1
340300,17,0,5,0
340300,18,0,1,1
340300,19,1,1,0
340300,20,2,4,1
340300,21,3,4,1
340300,22,0,2,4
340300,23,1,6,1
340400,0,3,2,1
340400,1,3,6,2
340400,2,2,1,0
340400,3,1,1,0
340400,4,1,4,0
340400,5,0,2,1
340400,6,1,3,0
340400,7,0,3,0
340400,8,0,1,1
340400,9,0,2,0
340400,10,1,1,1
340400,11,0,1,3
340400,12,1,2,1
340400,13,1,5,1
340400,14,0,2,2
340400,15,0,3,0
340400,16,0,2,1
